principal,apr,term_months,btc_percentage,payment_day,monthly_payment,btc_monthly_amount,total_payments,total_interest,total_btc_investment,btc_accumulated,final_btc_value,net_btc_position,roi_percentage,effective_cost,start_date,end_date
25000.0,5.99,48.0,7.5,15,587.0111134437293,44.025833508279696,28176.533445299006,3176.5334452990064,2113.240008397425,0.0421800996835879,5937.9330590268655,3824.6930506294407,180.98715883814333,-648.1596053304343,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,48.0,10.0,15,587.0111134437293,58.70111134437293,28176.533445299006,3176.5334452990064,2817.653344529899,0.05624013291145054,7917.244078702488,5099.590734172589,180.98715883814342,-1923.0572888735824,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,48.0,12.5,15,587.0111134437293,73.37638918046616,28176.533445299006,3176.5334452990064,3522.066680662372,0.07030016613931313,9896.555098378103,6374.488417715731,180.98715883814336,-3197.9549724167246,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,48.0,15.0,15,587.0111134437293,88.05166701655939,28176.533445299006,3176.5334452990064,4226.48001679485,0.0843601993671758,11875.866118053731,7649.386101258881,180.98715883814333,-4472.852655959875,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,60.0,5.0,15,483.2037999608913,24.160189998044565,28992.227997653477,3992.2279976534774,1449.6113998826747,0.04607080131978623,6485.649305353831,5036.037905471156,347.4060638512329,-1043.8099078176783,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,60.0,7.5,15,483.2037999608913,36.240284997066844,28992.227997653477,3992.2279976534774,2174.4170998240074,0.06910620197967933,9728.473958030745,7554.056858206737,347.4060638512338,-3561.82886055326,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,60.0,10.0,15,483.2037999608913,48.32037999608913,28992.227997653477,3992.2279976534774,2899.2227997653495,0.09214160263957245,12971.298610707661,10072.075810942311,347.4060638512329,-6079.847813288834,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,60.0,12.5,15,483.2037999608913,60.40047499511141,28992.227997653477,3992.2279976534774,3624.0284997066833,0.11517700329946556,16214.123263384576,12590.094763677893,347.4060638512333,-8597.866766024415,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,60.0,15.0,15,483.2037999608913,72.48056999413369,28992.227997653477,3992.2279976534774,4348.834199648015,0.13821240395935866,19456.94791606149,15108.113716413474,347.4060638512338,-11115.885718759997,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,72.0,5.0,15,414.20419643771135,20.71020982188557,29822.702143515216,4822.702143515216,1491.135107175762,0.06985403753984999,9833.751032498662,8342.6159253229,559.4808870890292,-3519.9137818076833,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,72.0,7.5,15,414.20419643771135,31.065314732828348,29822.702143515216,4822.702143515216,2236.7026607636394,0.10478105630977498,14750.62654874799,12513.92388798435,559.4808870890301,-7691.221744469134,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,72.0,10.0,15,414.20419643771135,41.42041964377114,29822.702143515216,4822.702143515216,2982.270214351524,0.13970807507969998,19667.502064997323,16685.2318506458,559.4808870890292,-11862.529707130583,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,72.0,12.5,15,414.20419643771135,51.77552455471392,29822.702143515216,4822.702143515216,3727.8377679394093,0.1746350938496248,24584.37758124663,20856.53981330722,559.4808870890278,-16033.837669792003,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,5.99,72.0,15.0,15,414.20419643771135,62.130629465656696,29822.702143515216,4822.702143515216,4473.405321527279,0.20956211261954996,29501.25309749598,25027.8477759687,559.4808870890301,-20205.145632453485,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,48.0,5.0,15,598.5401359398473,29.92700679699237,28729.92652511267,3729.926525112671,1436.4963262556337,0.028672350511913688,4036.370213960008,2599.8738877043743,180.9871588381431,1130.0526374082965,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,48.0,7.5,15,598.5401359398473,44.89051019548855,28729.92652511267,3729.926525112671,2154.74448938345,0.04300852576787054,6054.555320940013,3899.8108315565632,180.98715883814324,-169.88430644389246,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,48.0,10.0,15,598.5401359398473,59.85401359398474,28729.92652511267,3729.926525112671,2872.9926525112674,0.057344701023827375,8072.740427920016,5199.747775408749,180.9871588381431,-1469.8212502960778,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,48.0,12.5,15,598.5401359398473,74.81751699248092,28729.92652511267,3729.926525112671,3591.2408156390798,0.07168087627978424,10090.925534900023,6499.684719260944,180.98715883814356,-2769.758194148273,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,48.0,15.0,15,598.5401359398473,89.7810203909771,28729.92652511267,3729.926525112671,4309.4889787669,0.08601705153574107,12109.110641880026,7799.6216631131265,180.98715883814324,-4069.6951380004557,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,60.0,5.0,15,494.91202158025203,24.7456010790126,29694.72129481512,4694.721294815121,1484.7360647407584,0.047187115289331255,6642.79918583631,5158.063121095552,347.4060638512322,-463.3418262804307,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,60.0,7.5,15,494.91202158025203,37.1184016185189,29694.72129481512,4694.721294815121,2227.104097111133,0.07078067293399692,9964.198778754471,7737.094681643339,347.40606385123345,-3042.373386828218,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,60.0,10.0,15,494.91202158025203,49.4912021580252,29694.72129481512,4694.721294815121,2969.4721294815167,0.09437423057866251,13285.59837167262,10316.126242191103,347.4060638512322,-5621.404947375982,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,60.0,12.5,15,494.91202158025203,61.864002697531504,29694.72129481512,4694.721294815121,3711.8401618518856,0.11796778822332817,16606.99796459078,12895.157802738895,347.4060638512336,-8200.436507923774,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,60.0,15.0,15,494.91202158025203,74.2368032370378,29694.72129481512,4694.721294815121,4454.208194222266,0.14156134586799385,19928.397557508943,15474.189363286678,347.40606385123345,-10779.468068471557,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,72.0,5.0,15,426.1051257508225,21.305256287541127,30679.56905405922,5679.569054059219,1533.9784527029628,0.07186108616501326,10116.294707640058,8582.316254937095,559.4808870890288,-2902.747200877877,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,72.0,7.5,15,426.1051257508225,31.957884431311683,30679.56905405922,5679.569054059219,2300.967679054441,0.10779162924751987,15174.442061460084,12873.474382405642,559.4808870890296,-7193.905328346424,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,72.0,10.0,15,426.1051257508225,42.610512575082254,30679.56905405922,5679.569054059219,3067.9569054059257,0.14372217233002652,20232.589415280116,17164.63250987419,559.4808870890288,-11485.063455814972,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,72.0,12.5,15,426.1051257508225,53.26314071885281,30679.56905405922,5679.569054059219,3834.9461317574023,0.1796527154125332,25290.736769100153,21455.79063734275,559.4808870890299,-15776.221583283532,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,6.99,72.0,15.0,15,426.1051257508225,63.915768862623366,30679.56905405922,5679.569054059219,4601.935358108882,0.21558325849503973,30348.884122920168,25746.948764811284,559.4808870890296,-20067.379710752066,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,48.0,5.0,15,610.2057147716804,30.51028573858402,29289.874309040657,4289.874309040657,1464.493715452034,0.02923117613630639,4115.039282411828,2650.545566959794,180.98715883814296,1639.3287420808629,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,48.0,7.5,15,610.2057147716804,45.765428607876025,29289.874309040657,4289.874309040657,2196.7405731780477,0.043846764204459585,6172.558923617742,3975.8183504396943,180.98715883814336,314.05595860096264,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,48.0,10.0,15,610.2057147716804,61.02057147716804,29289.874309040657,4289.874309040657,2928.987430904068,0.05846235227261278,8230.078564823656,5301.091133919588,180.98715883814296,-1011.2168248789312,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,48.0,12.5,15,610.2057147716804,76.27571434646005,29289.874309040657,4289.874309040657,3661.2342886300826,0.07307794034076598,10287.59820602957,6626.363917399487,180.9871588381431,-2336.48960835883,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,48.0,15.0,15,610.2057147716804,91.53085721575205,29289.874309040657,4289.874309040657,4393.481146356095,0.08769352840891917,12345.117847235484,7951.636700879389,180.98715883814336,-3661.7623918387317,2020-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,60.0,5.0,15,506.79021961869887,25.339510980934946,30407.413177121933,5407.413177121933,1520.3706588560954,0.04831963556733952,6802.230520737119,5281.859861881024,347.40606385123334,125.55331524090889,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,60.0,7.5,15,506.79021961869887,38.00926647140241,30407.413177121933,5407.413177121933,2280.555988284147,0.0724794533510093,10203.345781105681,7922.789792821534,347.40606385123266,-2515.3766156996016,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,60.0,10.0,15,506.79021961869887,50.67902196186989,30407.413177121933,5407.413177121933,3040.7413177121907,0.09663927113467904,13604.461041474238,10563.719723762048,347.40606385123334,-5156.306546640115,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,60.0,12.5,15,506.79021961869887,63.34877745233736,30407.413177121933,5407.413177121933,3800.926647140241,0.12079908891834887,17005.576301842808,13204.649654702567,347.4060638512333,-7797.2364775806345,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,60.0,15.0,15,506.79021961869887,76.01853294280482,30407.413177121933,5407.413177121933,4561.111976568294,0.1449589067020186,20406.691562211363,15845.579585643069,347.40606385123266,-10438.166408521136,2019-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,72.0,5.0,15,438.20895671622606,21.910447835811304,31551.044883568276,6551.044883568276,1577.5522441784128,0.07390235341895438,10403.655534200696,8826.103290022284,559.4808870890299,-2275.058406454007,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,72.0,7.5,15,438.20895671622606,32.86567175371695,31551.044883568276,6551.044883568276,2366.328366267619,0.11085353012843159,15605.483301301048,13239.15493503343,559.4808870890301,-6688.110051465153,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,72.0,10.0,15,438.20895671622606,43.82089567162261,31551.044883568276,6551.044883568276,3155.1044883568256,0.14780470683790875,20807.311068401392,17652.206580044567,559.4808870890299,-11101.16169647629,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,72.0,12.5,15,438.20895671622606,54.77611958952826,31551.044883568276,6551.044883568276,3943.8806104460314,0.18475588354738606,26009.13883550176,22065.258225055728,559.4808870890305,-15514.213341487452,2018-11-25 23:00:00,2024-11-25 23:00:00
25000.0,7.99,72.0,15.0,15,438.20895671622606,65.7313435074339,31551.044883568276,6551.044883568276,4732.656732535238,0.22170706025686318,31210.966602602097,26478.30987006686,559.4808870890301,-19927.264986498583,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,48.0,5.0,15,677.2374018366538,33.86187009183269,32507.395288159383,2507.395288159383,1625.3697644079703,0.03244224906446335,4567.080321624174,2941.7105572162036,180.987158838143,-434.3152690568204,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,48.0,7.5,15,677.2374018366538,50.792805137749035,32507.395288159383,2507.395288159383,2438.054646611951,0.048663373596695036,6850.620482436262,4412.565835824311,180.98715883814356,-1905.1705476649277,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,48.0,10.0,15,677.2374018366538,67.72374018366538,32507.395288159383,2507.395288159383,3250.7395288159405,0.0648844981289267,9134.160643248348,5883.421114432407,180.987158838143,-3376.025826273024,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,48.0,12.5,15,677.2374018366538,84.65467522958173,32507.395288159383,2507.395288159383,4063.424411019922,0.08110562266115837,11417.700804060432,7354.276393040511,180.98715883814322,-4846.881104881128,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,48.0,15.0,15,677.2374018366538,101.58561027549807,32507.395288159383,2507.395288159383,4876.109293223902,0.09732674719339007,13701.240964872524,8825.131671648622,180.98715883814356,-6317.7363834892385,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,60.0,5.0,15,552.360289419275,27.61801447096375,33141.6173651565,3141.617365156497,1657.080868257826,0.05266448888198868,7413.880287504175,5756.799419246348,347.40606385123294,-2615.1820540898516,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,60.0,7.5,15,552.360289419275,41.42702170644562,33141.6173651565,3141.617365156497,2485.6213023867363,0.07899673332298297,11120.820431256256,8635.199128869519,347.4060638512332,-5493.581763713022,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,60.0,10.0,15,552.360289419275,55.2360289419275,33141.6173651565,3141.617365156497,3314.161736515652,0.10532897776397736,14827.76057500835,11513.598838492697,347.40606385123294,-8371.9814733362,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,60.0,12.5,15,552.360289419275,69.04503617740937,33141.6173651565,3141.617365156497,4142.7021706445585,0.13166122220497162,18534.700718760425,14391.998548115866,347.4060638512334,-11250.381182959369,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,60.0,15.0,15,552.360289419275,82.85404341289124,33141.6173651565,3141.617365156497,4971.2426047734725,0.15799346664596595,22241.64086251251,17270.398257739038,347.4060638512332,-14128.780892582541,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,72.0,5.0,15,469.21881432142465,23.460940716071235,33783.754631142576,3783.754631142576,1689.1877315571305,0.07913205359072627,11139.870236672004,9450.682505114873,559.4808870890287,-5666.927873972298,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,72.0,7.5,15,469.21881432142465,35.191411074106846,33783.754631142576,3783.754631142576,2533.781597335691,0.11869808038608946,16709.805355008015,14176.023757672323,559.4808870890301,-10392.269126529747,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,72.0,10.0,15,469.21881432142465,46.92188143214247,33783.754631142576,3783.754631142576,3378.375463114261,0.15826410718145253,22279.74047334401,18901.365010229747,559.4808870890287,-15117.610379087171,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,72.0,12.5,15,469.21881432142465,58.65235179017808,33783.754631142576,3783.754631142576,4222.969328892827,0.19783013397681576,27849.675591680025,23626.706262787196,559.4808870890288,-19842.95163164462,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,3.99,72.0,15.0,15,469.21881432142465,70.38282214821369,33783.754631142576,3783.754631142576,5067.563194671382,0.23739616077217893,33419.61071001603,28352.047515344646,559.4808870890301,-24568.29288420207,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,48.0,5.0,15,690.7429184248913,34.537145921244566,33155.66008439478,3155.6600843947817,1657.783004219738,0.03308921471005763,4658.157363258661,3000.3743590389226,180.98715883814342,155.28572535585909,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,48.0,7.5,15,690.7429184248913,51.805718881866845,33155.66008439478,3155.6600843947817,2486.67450632961,0.049633822065086444,6987.23604488799,4500.561538558381,180.98715883814305,-1344.9014541635988,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,48.0,10.0,15,690.7429184248913,69.07429184248913,33155.66008439478,3155.6600843947817,3315.566008439476,0.06617842942011526,9316.314726517321,6000.748718077845,180.98715883814342,-2845.0886336830636,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,48.0,12.5,15,690.7429184248913,86.34286480311141,33155.66008439478,3155.6600843947817,4144.457510549344,0.08272303677514407,11645.39340814665,7500.935897597306,180.98715883814342,-4345.275813202525,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,48.0,15.0,15,690.7429184248913,103.61143776373369,33155.66008439478,3155.6600843947817,4973.34901265922,0.09926764413017289,13974.47208977598,9001.123077116761,180.98715883814305,-5845.462992721979,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,60.0,5.0,15,565.9995764068883,28.299978820344418,33959.9745844133,3959.9745844132995,1697.998729220666,0.05396491922007942,7596.949278650135,5898.950549429469,347.40606385123283,-1938.9759650161695,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,60.0,7.5,15,565.9995764068883,42.449968230516625,33959.9745844133,3959.9745844132995,2546.998093830998,0.08094737883011913,11395.423917975202,8848.425824144204,347.40606385123294,-4888.4512397309045,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,60.0,10.0,15,565.9995764068883,56.599957640688835,33959.9745844133,3959.9745844132995,3395.997458441332,0.10792983844015884,15193.89855730027,11797.901098858938,347.40606385123283,-7837.9265144456385,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,60.0,12.5,15,565.9995764068883,70.74994705086104,33959.9745844133,3959.9745844132995,4244.9968230516615,0.1349122980501986,18992.373196625347,14747.376373573687,347.4060638512334,-10787.401789160387,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,60.0,15.0,15,565.9995764068883,84.89993646103325,33959.9745844133,3959.9745844132995,5093.996187661996,0.16189475766023825,22790.847835950404,17696.851648288408,347.40606385123294,-13736.877063875108,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,72.0,5.0,15,483.0088344539338,24.15044172269669,34776.63608068323,4776.636080683231,1738.8318040341635,0.08145769054055968,11467.263406230668,9728.431602196504,559.480887089029,-4951.795521513273,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,72.0,7.5,15,483.0088344539338,36.22566258404503,34776.63608068323,4776.636080683231,2608.2477060512424,0.12218653581083949,17200.895109346,14592.647403294755,559.4808870890296,-9816.011322611525,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,72.0,10.0,15,483.0088344539338,48.30088344539338,34776.63608068323,4776.636080683231,3477.663608068327,0.16291538108111936,22934.526812461336,19456.86320439301,559.480887089029,-14680.227123709778,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,72.0,12.5,15,483.0088344539338,60.37610430674172,34776.63608068323,4776.636080683231,4347.0795100854,0.20364422635139923,28668.158515576673,24321.079005491272,559.4808870890304,-19544.44292480804,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,4.99,72.0,15.0,15,483.0088344539338,72.45132516809007,34776.63608068323,4776.636080683231,5216.495412102485,0.24437307162167898,34401.790218692,29185.29480658951,559.4808870890296,-24408.65872590628,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,48.0,5.0,15,704.4133361324751,35.22066680662376,33811.840134358805,3811.840134358805,1690.5920067179397,0.03374407974687032,4750.346447221493,3059.7544405035533,180.9871588381434,752.0856938552515,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,48.0,7.5,15,704.4133361324751,52.83100020993563,33811.840134358805,3811.840134358805,2535.8880100769097,0.05061611962030547,7125.519670832237,4589.631660755327,180.98715883814327,-777.7915263965224,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,48.0,10.0,15,704.4133361324751,70.44133361324752,33811.840134358805,3811.840134358805,3381.1840134358795,0.06748815949374064,9500.692894442986,6119.5088810071065,180.9871588381434,-2307.6687466483017,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,48.0,12.5,15,704.4133361324751,88.05166701655939,33811.840134358805,3811.840134358805,4226.48001679485,0.0843601993671758,11875.866118053731,7649.386101258881,180.98715883814333,-3837.5459669000766,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,48.0,15.0,15,704.4133361324751,105.66200041987126,33811.840134358805,3811.840134358805,5071.776020153819,0.10123223924061094,14251.039341664475,9179.263321510654,180.98715883814327,-5367.42318715185,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,60.0,5.0,15,579.8445599530695,28.992227997653476,34790.67359718417,4790.67359718417,1739.5336798592105,0.05528496158374345,7782.779166424593,6043.245486565383,347.4060638512325,-1252.5718893812127,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,60.0,7.5,15,579.8445599530695,43.48834199648021,34790.67359718417,4790.67359718417,2609.300519788813,0.08292744237561514,11674.168749636885,9064.868229848073,347.40606385123283,-4274.194632663903,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,60.0,10.0,15,579.8445599530695,57.98445599530695,34790.67359718417,4790.67359718417,3479.067359718421,0.1105699231674869,15565.558332849187,12086.490973130765,347.4060638512325,-7295.817375946595,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,60.0,12.5,15,579.8445599530695,72.48056999413369,34790.67359718417,4790.67359718417,4348.834199648015,0.13821240395935866,19456.94791606149,15108.113716413474,347.4060638512338,-10317.440119229304,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,60.0,15.0,15,579.8445599530695,86.97668399296042,34790.67359718417,4790.67359718417,5218.601039577626,0.16585488475123028,23348.33749927377,18129.736459696145,347.40606385123283,-13339.062862511975,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,72.0,5.0,15,497.0450357252536,24.852251786262684,35787.24257221826,5787.24257221826,1789.3621286109162,0.08382484504782003,11800.5012389984,10011.139110387485,559.4808870890289,-4223.896538169225,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,72.0,7.5,15,497.0450357252536,37.27837767939402,35787.24257221826,5787.24257221826,2684.0431929163683,0.12573726757172998,17700.75185849759,15016.708665581224,559.48088708903,-9229.466093362964,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,72.0,10.0,15,497.0450357252536,49.70450357252537,35787.24257221826,5787.24257221826,3578.7242572218324,0.16764969009564007,23601.0024779968,20022.27822077497,559.4808870890289,-14235.03564855671,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,72.0,12.5,15,497.0450357252536,62.1306294656567,35787.24257221826,5787.24257221826,4473.405321527279,0.20956211261955,29501.253097495985,25027.847775968705,559.4808870890303,-19240.605203750445,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,5.99,72.0,15.0,15,497.0450357252536,74.55675535878804,35787.24257221826,5787.24257221826,5368.086385832737,0.25147453514345997,35401.50371699518,30033.417331162447,559.48088708903,-24246.174758944187,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,48.0,5.0,15,718.2481631278168,35.912408156390846,34475.91183013521,4475.911830135206,1723.795591506762,0.03440682061429645,4843.6442567520135,3119.848665245251,180.98715883814305,1356.0631648899553,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,48.0,7.5,15,718.2481631278168,53.86861223458626,34475.91183013521,4475.911830135206,2585.6933872601385,0.05161023092144466,7265.4663851280175,4679.772997867879,180.98715883814347,-203.86116773267258,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,48.0,10.0,15,718.2481631278168,71.82481631278169,34475.91183013521,4475.911830135206,3447.591183013524,0.0688136412285929,9687.288513504027,6239.697330490502,180.98715883814305,-1763.7855003552959,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,48.0,12.5,15,718.2481631278168,89.7810203909771,34475.91183013521,4475.911830135206,4309.4889787669,0.08601705153574107,12109.110641880026,7799.6216631131265,180.98715883814324,-3323.70983297792,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,48.0,15.0,15,718.2481631278168,107.73722446917252,34475.91183013521,4475.911830135206,5171.386774520277,0.10322046184288931,14530.932770256035,9359.545995735758,180.98715883814347,-4883.634165600552,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,60.0,5.0,15,593.8944258963024,29.694721294815125,35633.66555377815,5633.665553778148,1781.6832776889062,0.0566245383471975,7971.3590230035725,6189.6757453146665,347.4060638512332,-556.0101915365185,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,60.0,7.5,15,593.8944258963024,44.54208194222268,35633.66555377815,5633.665553778148,2672.524916533358,0.08493680752079628,11957.038534505362,9284.513617972003,347.4060638512335,-3650.848064193855,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,60.0,10.0,15,593.8944258963024,59.38944258963025,35633.66555377815,5633.665553778148,3563.3665553778123,0.113249076694395,15942.718046007145,12379.351490629333,347.4060638512332,-6745.685936851185,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,60.0,12.5,15,593.8944258963024,74.2368032370378,35633.66555377815,5633.665553778148,4454.208194222266,0.14156134586799385,19928.397557508943,15474.189363286678,347.40606385123345,-9840.52380950853,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,60.0,15.0,15,593.8944258963024,89.08416388444536,35633.66555377815,5633.665553778148,5345.049833066716,0.16987361504159257,23914.077069010724,18569.027235944006,347.4060638512335,-12935.361682165858,2019-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,72.0,5.0,15,511.32615090098693,25.566307545049348,36815.48286487106,6815.482864871061,1840.7741432435514,0.08623330339801591,12139.553649168069,10298.779505924518,559.4808870890303,-3483.2966410534573,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,72.0,7.5,15,511.32615090098693,38.34946131757402,36815.48286487106,6815.482864871061,2761.1612148653267,0.12934995509702385,18209.330473752103,15448.169258886777,559.4808870890304,-8632.686394015716,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,72.0,10.0,15,511.32615090098693,51.132615090098696,36815.48286487106,6815.482864871061,3681.548286487103,0.17246660679603182,24279.107298336137,20597.559011849036,559.4808870890303,-13782.076146977975,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,72.0,12.5,15,511.32615090098693,63.915768862623366,36815.48286487106,6815.482864871061,4601.935358108882,0.21558325849503973,30348.884122920168,25746.948764811284,559.4808870890296,-18931.465899940224,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,6.99,72.0,15.0,15,511.32615090098693,76.69892263514804,36815.48286487106,6815.482864871061,5522.322429730653,0.2586999101940477,36418.660947504206,30896.338517773554,559.4808870890304,-24080.855652902494,2018-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,48.0,5.0,15,732.2468577260165,36.61234288630083,35147.84917084879,5147.849170848793,1757.3924585424404,0.03507741136356766,4938.047138894192,3180.654680351752,180.98715883814296,1967.1944904970405,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,48.0,7.5,15,732.2468577260165,54.918514329451234,35147.84917084879,5147.849170848793,2636.0886878136594,0.05261611704535151,7407.070708341292,4770.982020527632,180.9871588381432,376.8671503211608,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,48.0,10.0,15,732.2468577260165,73.22468577260166,35147.84917084879,5147.849170848793,3514.784917084881,0.07015482272713532,9876.094277788385,6361.309360703504,180.98715883814296,-1213.4601898547116,2020-11-25 23:00:00,2024-11-25 23:00:00
30000.0,7.99,48.0,12.5,15,732.2468577260165,91.53085721575206,35147.84917084879,5147.849170848793,4393.481146356095,0.08769352840891918,12345.117847235486,7951.63670087939,180.98715883814342,-2803.7875300305977,2020-11-25 23:00:00,2024-11-25 23:00:00
